Category 1,Category 2,Category 3,Product Code,Brand,Product Name,Supermarket Code,Price,Offers
Household / Pet food and care,Paper,Bathroom tissues / Toilet tissues / Toilet rolls / Toilet paper,P000001116,Virjoy,Jumbo 200 (Y215V2JWG) 3-ply Toilet Tissue 10/12 rolls,PARKNSHOP,38.90,Buy 2 to save $14.80
Household / Pet food and care,Paper,Bathroom tissues / Toilet tissues / Toilet rolls / Toilet paper,P000001116,Virjoy,Jumbo 200 (Y215V2JWG) 3-ply Toilet Tissue 10/12 rolls,JASONS,39.00,
Household / Pet food and care,Paper,Bathroom tissues / Toilet tissues / Toilet rolls / Toilet paper,P000000881,Virjoy,Super Long (red-violet packaging) 3-ply Toilet Tissue 10/12 rolls,PARKNSHOP,35.90,Buy 2 to save $15.80
Household / Pet food and care,Paper,Kitchen paper towels,P000003223,Hearttex,Softpack Kitchen Towel (Plain White) 70pcs x 3 packs,PARKNSHOP,18.00,
Household / Pet food and care,Paper,Kitchen paper towels,P000002317,Kleenex Viva,"Towels (Designer Prints, 9 inch) 4 rolls",WELLCOME,27.00,Buy 2 item(s) for $48.00
Household / Pet food and care,Paper,Kitchen paper towels,P000002317,Kleenex Viva,"Towels (Designer Prints, 9 inch) 4 rolls",PARKNSHOP,27.90,Buy 2 to save $7.80
Household / Pet food and care,Paper,Kitchen paper towels,P000002317,Kleenex Viva,"Towels (Designer Prints, 9 inch) 4 rolls",JASONS,27.00,Buy 2 item(s) for $48.00
Household / Pet food and care,Paper,Kitchen paper towels,P000002316,Kleenex Viva,"Towels (Designer Prints, 9 inch) 6 rolls",PARKNSHOP,34.00,
Household / Pet food and care,Paper,Kitchen paper towels,P000003862,Meadows Home,Kitchen Towel 4 RL,WELLCOME,20.00,Buy 2 item(s) for $36.00
Household / Pet food and care,Paper,Kitchen paper towels,P000003862,Meadows Home,Kitchen Towel 4 RL,JASONS,20.00,Buy 2 item(s) for $36.00
Household / Pet food and care,Paper,Kitchen paper towels,P000003861,Meadows Home,Kitchen Towel 6 RL,WELLCOME,22.00,
Household / Pet food and care,Paper,Kitchen paper towels,P000003861,Meadows Home,Kitchen Towel 6 RL,JASONS,22.00,
Household / Pet food and care,Paper,Kitchen paper towels,P000000925,Scott,Towels 9 inch 2 rolls,WELLCOME,13.00,
Household / Pet food and care,Paper,Kitchen paper towels,P000000925,Scott,Towels 9 inch 2 rolls,JASONS,13.00,
Household / Pet food and care,Paper,Kitchen paper towels,P000000925,Scott,Towels 9 inch 2 rolls,WATSONS,13.50,
Household / Pet food and care,Paper,Kitchen paper towels,P000000919,Scott,Towels 9 inch 4 rolls,WELLCOME,24.00,
Household / Pet food and care,Paper,Kitchen paper towels,P000000919,Scott,Towels 9 inch 4 rolls,PARKNSHOP,24.00,
Household / Pet food and care,Paper,Kitchen paper towels,P000000919,Scott,Towels 9 inch 4 rolls,JASONS,24.00,
Household / Pet food and care,Paper,Kitchen paper towels,P000000919,Scott,Towels 9 inch 4 rolls,WATSONS,24.00,
Household / Pet food and care,Paper,Kitchen paper towels,P000001466,Vinda,Kitchen Towel (Blue packaging) (2-ply x 75 sheets) 4 rolls,WELLCOME,25.00,Buy 2 item(s) for $37.00
Household / Pet food and care,Paper,Kitchen paper towels,P000001466,Vinda,Kitchen Towel (Blue packaging) (2-ply x 75 sheets) 4 rolls,PARKNSHOP,25.30,Buy 2 to save $13.60
Household / Pet food and care,Paper,Kitchen paper towels,P000001466,Vinda,Kitchen Towel (Blue packaging) (2-ply x 75 sheets) 4 rolls,JASONS,25.00,Buy 2 item(s) for $37.00
Household / Pet food and care,Paper,Kitchen paper towels,P000001466,Vinda,Kitchen Towel (Blue packaging) (2-ply x 75 sheets) 4 rolls,WATSONS,21.00,Buy 2 at $37.00 / 2 For $37.00
Household / Pet food and care,Paper,Kitchen paper towels,P000003222,Vinda,Z-fold Kitchen Towel (VC2394) 80pcs x 3 packs,PARKNSHOP,23.90,Buy 2 to save $11.80
Household / Pet food and care,Paper,Kitchen paper towels,P000001480,Virjoy,Kitchen Towel - Super Spongy (Red-violet packaging) 9 inch 4 rolls,PARKNSHOP,20.90,Buy 2 to save $4.80
Household / Pet food and care,Paper,Hand paper towels,P000004524,MEADOWS HOME,M-Fold Paper Multipurpose 250 sheets,WELLCOME,10.00,
Household / Pet food and care,Paper,Hand paper towels,P000004524,MEADOWS HOME,M-Fold Paper Multipurpose 250 sheets,JASONS,10.00,
Household / Pet food and care,Paper,Hand paper towels,P000001544,Vinda,Golden Supreme M-fold Paper Hand Towel 250pcs,PARKNSHOP,11.00,
Household / Pet food and care,Paper,Hand paper towels,P000001477,Virjoy,M-fold Paper Towel - Super Sturdy 250pcs,WELLCOME,16.00,Buy 2 item(s) for $23.00
Household / Pet food and care,Paper,Hand paper towels,P000001477,Virjoy,M-fold Paper Towel - Super Sturdy 250pcs,PARKNSHOP,14.90,Buy 2 to save $6.80
Household / Pet food and care,Paper,Hand paper towels,P000001477,Virjoy,M-fold Paper Towel - Super Sturdy 250pcs,JASONS,16.00,Buy 2 item(s) for $23.00
Household / Pet food and care,Paper,Wet tissues,P000003514,Clorox,Disinfecting Wipes (Lemon) 35pcs,WELLCOME,28.00,Buy 2 item(s) for $45.00
Household / Pet food and care,Paper,Wet tissues,P000003514,Clorox,Disinfecting Wipes (Lemon) 35pcs,PARKNSHOP,29.90,Buy 2 to save $14.80
Household / Pet food and care,Paper,Wet tissues,P000003514,Clorox,Disinfecting Wipes (Lemon) 35pcs,JASONS,28.00,Buy 2 item(s) for $45.00
Household / Pet food and care,Paper,Wet tissues,P000003514,Clorox,Disinfecting Wipes (Lemon) 35pcs,WATSONS,24.90,
Household / Pet food and care,Paper,Wet tissues,P000003515,Dettol,Anti-Bacterial Surface Cleanser 80pcs,WELLCOME,55.00,
Household / Pet food and care,Paper,Wet tissues,P000003515,Dettol,Anti-Bacterial Surface Cleanser 80pcs,PARKNSHOP,54.90,
Household / Pet food and care,Paper,Wet tissues,P000003515,Dettol,Anti-Bacterial Surface Cleanser 80pcs,WATSONS,54.90,
Household / Pet food and care,Wraps / Food bags / Foil,Cling wraps,P000003280,Asahi Kasei,Food Wrapping Film (Microwaveable) 65.6ft,PARKNSHOP,15.00,
Household / Pet food and care,Wraps / Food bags / Foil,Cling wraps,P000000915,Glad,Cling Wrap 200ft,WELLCOME,23.00,
Household / Pet food and care,Wraps / Food bags / Foil,Cling wraps,P000000915,Glad,Cling Wrap 200ft,PARKNSHOP,22.90,
Household / Pet food and care,Wraps / Food bags / Foil,Cling wraps,P000000915,Glad,Cling Wrap 200ft,JASONS,23.00,
Household / Pet food and care,Wraps / Food bags / Foil,Cling wraps,P000000915,Glad,Cling Wrap 200ft,WATSONS,20.90,
Household / Pet food and care,Wraps / Food bags / Foil,Cling wraps,P000001639,Glad,Cling Wrap 300ft,WELLCOME,27.00,
Household / Pet food and care,Wraps / Food bags / Foil,Cling wraps,P000001639,Glad,Cling Wrap 300ft,PARKNSHOP,26.90,
Household / Pet food and care,Wraps / Food bags / Foil,Cling wraps,P000001639,Glad,Cling Wrap 300ft,JASONS,27.00,
Household / Pet food and care,Wraps / Food bags / Foil,Cling wraps,P000001639,Glad,Cling Wrap 300ft,WATSONS,28.90,
Household / Pet food and care,Wraps / Food bags / Foil,Cling wraps,P000001153,Glad,Microwave Wrap 100ft,WELLCOME,29.00,
Household / Pet food and care,Wraps / Food bags / Foil,Cling wraps,P000001153,Glad,Microwave Wrap 100ft,PARKNSHOP,28.90,
Household / Pet food and care,Wraps / Food bags / Foil,Cling wraps,P000001153,Glad,Microwave Wrap 100ft,JASONS,29.00,
Household / Pet food and care,Wraps / Food bags / Foil,Cling wraps,P000001153,Glad,Microwave Wrap 100ft,WATSONS,35.90,
Household / Pet food and care,Wraps / Food bags / Foil,Cling wraps,P000004466,MEADOWS HOME,CLING WRAP 300FT 300 FT,WELLCOME,16.00,
Household / Pet food and care,Wraps / Food bags / Foil,Cling wraps,P000004466,MEADOWS HOME,CLING WRAP 300FT 300 FT,JASONS,16.00,
Household / Pet food and care,Wraps / Food bags / Foil,Cling wraps,P000004496,MEADOWS HOME,MICROWAVE CLING WRAP 100 FT,WELLCOME,22.00,
Household / Pet food and care,Wraps / Food bags / Foil,Cling wraps,P000004496,MEADOWS HOME,MICROWAVE CLING WRAP 100 FT,JASONS,22.00,
Household / Pet food and care,Wraps / Food bags / Foil,Storage bags,P000001185,Glad,Double Lock Bag (Gallon) 40pcs,WELLCOME,40.50,
Household / Pet food and care,Wraps / Food bags / Foil,Storage bags,P000001185,Glad,Double Lock Bag (Gallon) 40pcs,PARKNSHOP,38.90,
Household / Pet food and care,Wraps / Food bags / Foil,Storage bags,P000001185,Glad,Double Lock Bag (Gallon) 40pcs,JASONS,40.50,
Household / Pet food and care,Wraps / Food bags / Foil,Storage bags,P000001184,Glad,Double Lock Bag (Quart) 50pcs,WELLCOME,34.00,
Household / Pet food and care,Wraps / Food bags / Foil,Storage bags,P000001184,Glad,Double Lock Bag (Quart) 50pcs,PARKNSHOP,33.90,
Household / Pet food and care,Wraps / Food bags / Foil,Storage bags,P000001184,Glad,Double Lock Bag (Quart) 50pcs,JASONS,34.00,
Household / Pet food and care,Wraps / Food bags / Foil,Storage bags,P000001172,Glad,Double Lock Bag (Sandwich) 100pcs,WELLCOME,34.00,
Household / Pet food and care,Wraps / Food bags / Foil,Storage bags,P000001172,Glad,Double Lock Bag (Sandwich) 100pcs,PARKNSHOP,33.90,
Household / Pet food and care,Wraps / Food bags / Foil,Storage bags,P000001172,Glad,Double Lock Bag (Sandwich) 100pcs,JASONS,34.00,
Household / Pet food and care,Wraps / Food bags / Foil,Storage bags,P000003278,Glad,Zip Slide Bag (Gallon) 10pcs,PARKNSHOP,25.90,
Household / Pet food and care,Wraps / Food bags / Foil,Storage bags,P000004457,MEADOWS HOME,EMBOSSED FOOD BAG-LARGE 100 PC,WELLCOME,11.00,
Household / Pet food and care,Wraps / Food bags / Foil,Storage bags,P000004457,MEADOWS HOME,EMBOSSED FOOD BAG-LARGE 100 PC,JASONS,11.00,
Household / Pet food and care,Wraps / Food bags / Foil,Storage bags,P000004458,MEADOWS HOME,EMBOSSED FOOD BAG-SMALL 100 PC,WELLCOME,9.00,
Household / Pet food and care,Wraps / Food bags / Foil,Storage bags,P000004458,MEADOWS HOME,EMBOSSED FOOD BAG-SMALL 100 PC,JASONS,9.00,
Household / Pet food and care,Wraps / Food bags / Foil,Storage bags,P000000926,Ziploc,Sandwich Storage Bags 50pcs,PARKNSHOP,16.00,
Household / Pet food and care,Wraps / Food bags / Foil,Storage bags,P000000926,Ziploc,Sandwich Storage Bags 50pcs,WATSONS,15.80,
Household / Pet food and care,Wraps / Food bags / Foil,Storage bags,P000001158,Ziploc,Storage Bags (Quart) 25pcs,PARKNSHOP,16.50,
Household / Pet food and care,Wraps / Food bags / Foil,Storage bags,P000001157,Ziploc,Storage Bags (Gallon) 20pcs,PARKNSHOP,16.50,
Household / Pet food and care,Wraps / Food bags / Foil,Aluminium foil,P000000974,Diamond,Aluminum Foil 75 sq ft (6.96 sq m),WELLCOME,30.00,
Household / Pet food and care,Wraps / Food bags / Foil,Aluminium foil,P000000974,Diamond,Aluminum Foil 75 sq ft (6.96 sq m),PARKNSHOP,30.00,
Household / Pet food and care,Wraps / Food bags / Foil,Aluminium foil,P000000974,Diamond,Aluminum Foil 75 sq ft (6.96 sq m),JASONS,30.00,
Household / Pet food and care,Wraps / Food bags / Foil,Aluminium foil,P000001381,Glad,Aluminum Foil 75 sq ft,WELLCOME,39.00,
Household / Pet food and care,Wraps / Food bags / Foil,Aluminium foil,P000001381,Glad,Aluminum Foil 75 sq ft,PARKNSHOP,38.90,
Household / Pet food and care,Wraps / Food bags / Foil,Aluminium foil,P000001381,Glad,Aluminum Foil 75 sq ft,JASONS,39.00,
Household / Pet food and care,Wraps / Food bags / Foil,Aluminium foil,P000001381,Glad,Aluminum Foil 75 sq ft,WATSONS,38.90,
Household / Pet food and care,Wraps / Food bags / Foil,Aluminium foil,P000004467,MEADOWS HOME,ALUMINUM FOIL 75FT 75 FT,WELLCOME,25.00,
Household / Pet food and care,Wraps / Food bags / Foil,Aluminium foil,P000004467,MEADOWS HOME,ALUMINUM FOIL 75FT 75 FT,JASONS,25.00,
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifiers - tank,P000001426,Hakugen,D&D Dehumidifier 500mL,WELLCOME,15.00,
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifiers - tank,P000001426,Hakugen,D&D Dehumidifier 500mL,JASONS,15.00,
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifiers - tank,P000001425,Hakugen,D&D Dehumidifier 500mL x 3,WELLCOME,34.90,
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifiers - tank,P000001425,Hakugen,D&D Dehumidifier 500mL x 3,PARKNSHOP,33.90,
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifiers - tank,P000001425,Hakugen,D&D Dehumidifier 500mL x 3,JASONS,34.90,
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifiers - tank,P000001425,Hakugen,D&D Dehumidifier 500mL x 3,WATSONS,29.90,
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifiers - tank,P000001427,Lion Mizutori Zosan,Dehumidifier 450mL,WELLCOME,30.00,
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifiers - tank,P000001427,Lion Mizutori Zosan,Dehumidifier 450mL,PARKNSHOP,29.90,
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifiers - tank,P000001427,Lion Mizutori Zosan,Dehumidifier 450mL,JASONS,30.00,
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifiers - tank,P000001546,Lion Mizutori Zosan,Dehumidifier 750mL,PARKNSHOP,49.90,
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifiers - tank,P000001547,Lion Mizutori Zosan,Dehumidifier Refill 750mL,PARKNSHOP,39.90,
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifiers - tank,P000004486,MEADOWS HOME,CHARCOAL DEHUMIDIFIER 3 X 720 ML,WELLCOME,18.00,
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifiers - tank,P000004486,MEADOWS HOME,CHARCOAL DEHUMIDIFIER 3 X 720 ML,JASONS,18.00,
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifying bags,P000001548,Hakugen,D&D Dehumidifying Bags 25g x 5 bags,WELLCOME,40.00,
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifying bags,P000001548,Hakugen,D&D Dehumidifying Bags 25g x 5 bags,PARKNSHOP,39.90,
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifying bags,P000001548,Hakugen,D&D Dehumidifying Bags 25g x 5 bags,JASONS,40.00,
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifying bags,P000001597,Lion Mizutori Zosan,4 in 1 Anti-Moth Dehumidifying Bag 10pcs,WELLCOME,86.90,Buy 2 item(s) for $170.00
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifying bags,P000001597,Lion Mizutori Zosan,4 in 1 Anti-Moth Dehumidifying Bag 10pcs,PARKNSHOP,86.90,Buy 3 at $255.00
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifying bags,P000001597,Lion Mizutori Zosan,4 in 1 Anti-Moth Dehumidifying Bag 10pcs,JASONS,86.90,Buy 2 item(s) for $170.00
Household / Pet food and care,Dehumidfiers / Mold prevention,Dehumidifying bags,P000001567,Lion Mizutori Zosan,Dehumidifier with Insecticide - Hanging Design for Wardrobe 69.7g,PARKNSHOP,38.90,Buy 2 to save $20.90
Household / Pet food and care,Insecticides,Insecticides,P000002901,Baygon,Roach Baits 6pcs,PARKNSHOP,37.50,Buy 2 to save $7.00
Household / Pet food and care,Insecticides,Insecticides,P000002904,Biokill,Universal Insecticide 500mL,WELLCOME,59.00,
Household / Pet food and care,Insecticides,Insecticides,P000002904,Biokill,Universal Insecticide 500mL,PARKNSHOP,62.90,
Household / Pet food and care,Insecticides,Insecticides,P000002904,Biokill,Universal Insecticide 500mL,JASONS,59.00,
Household / Pet food and care,Insecticides,Insecticides,P000002903,Combat,Roach Bait 9pcs,WELLCOME,54.00,
Household / Pet food and care,Insecticides,Insecticides,P000002903,Combat,Roach Bait 9pcs,PARKNSHOP,50.90,
Household / Pet food and care,Insecticides,Insecticides,P000002903,Combat,Roach Bait 9pcs,JASONS,54.00,
Household / Pet food and care,Insecticides,Insecticides,P000002900,Raid,Ant & Roach Killer (Low VOC) 500mL,WELLCOME,49.00,
Household / Pet food and care,Insecticides,Insecticides,P000002900,Raid,Ant & Roach Killer (Low VOC) 500mL,PARKNSHOP,49.00,
Household / Pet food and care,Insecticides,Insecticides,P000002900,Raid,Ant & Roach Killer (Low VOC) 500mL,JASONS,49.00,
Household / Pet food and care,Insecticides,Insecticides,P000002902,Speedtox,One Shot Insect Killing Spray 450mL,WELLCOME,50.00,
Household / Pet food and care,Insecticides,Insecticides,P000002902,Speedtox,One Shot Insect Killing Spray 450mL,PARKNSHOP,50.40,
Household / Pet food and care,Insecticides,Insecticides,P000002902,Speedtox,One Shot Insect Killing Spray 450mL,JASONS,50.00,
Household / Pet food and care,Insecticides,Mosquito repellent,P000002906,Baygon,30 Nights Master Liquid Refill 21.9mL,PARKNSHOP,31.40,
Household / Pet food and care,Insecticides,Mosquito repellent,P000002905,Raid,45 Nights Liquid Electric Mosquito Repeller Refill (Odorless) 32.9mL,WELLCOME,42.00,Buy 2 item(s) for $66.00
Household / Pet food and care,Insecticides,Mosquito repellent,P000002905,Raid,45 Nights Liquid Electric Mosquito Repeller Refill (Odorless) 32.9mL,PARKNSHOP,43.50,
Household / Pet food and care,Insecticides,Mosquito repellent,P000002905,Raid,45 Nights Liquid Electric Mosquito Repeller Refill (Odorless) 32.9mL,JASONS,42.00,Buy 2 item(s) for $66.00
Household / Pet food and care,Insecticides,Mosquito repellent,P000002907,Speedtox,90 Nights Liquid Electronic Mosquito Killer (Refill) 45mL,WELLCOME,69.00,Buy 2 item(s) for $115.00
Household / Pet food and care,Insecticides,Mosquito repellent,P000002907,Speedtox,90 Nights Liquid Electronic Mosquito Killer (Refill) 45mL,PARKNSHOP,69.00,
Household / Pet food and care,Insecticides,Mosquito repellent,P000002907,Speedtox,90 Nights Liquid Electronic Mosquito Killer (Refill) 45mL,JASONS,69.00,Buy 2 item(s) for $115.00
Household / Pet food and care,Electrical products,Compact fluorescent lamps / Energy saving lamps,P000002082,Philips,Genie 11W Compact Fluorescent Lamp (E14 / Warm White) x 2,PARKNSHOP,57.20,
Household / Pet food and care,Electrical products,Compact fluorescent lamps / Energy saving lamps,P000002409,Philips,Genie 11W Compact Fluorescent Lamp (E27 / Cool Daylight) x 2,PARKNSHOP,57.20,
Household / Pet food and care,Batteries,AA batteries,P000003032,Duracell,Alkaline Batteries AA (8+2) 10pcs,WELLCOME,32.00,
Household / Pet food and care,Batteries,AA batteries,P000003032,Duracell,Alkaline Batteries AA (8+2) 10pcs,PARKNSHOP,32.90,
Household / Pet food and care,Batteries,AA batteries,P000003032,Duracell,Alkaline Batteries AA (8+2) 10pcs,JASONS,32.00,
Household / Pet food and care,Batteries,AA batteries,P000003031,Energizer,Max Alkaline Batteries AA (8+2) 10pcs,WELLCOME,29.00,
Household / Pet food and care,Batteries,AA batteries,P000003031,Energizer,Max Alkaline Batteries AA (8+2) 10pcs,PARKNSHOP,36.00,
Household / Pet food and care,Batteries,AA batteries,P000003031,Energizer,Max Alkaline Batteries AA (8+2) 10pcs,JASONS,29.00,
Household / Pet food and care,Batteries,AA batteries,P000003416,Energizer,Max Plus Alkaline Batteries AA 8pcs,WELLCOME,34.00,
Household / Pet food and care,Batteries,AA batteries,P000003416,Energizer,Max Plus Alkaline Batteries AA 8pcs,PARKNSHOP,41.90,
Household / Pet food and care,Batteries,AA batteries,P000003416,Energizer,Max Plus Alkaline Batteries AA 8pcs,JASONS,34.00,
