貨品分類1,貨品分類2,貨品分類3,貨品編號,品牌,貨品名稱,超市代號,價格,優惠
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000002152,蜂兒,蜜露蜂蜜 Honeydew 500克,WELLCOME,133.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000002152,蜂兒,蜜露蜂蜜 Honeydew 500克,JASONS,133.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001379,蜂兒,三葉草蜂蜜 Clover 500克,WELLCOME,133.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001379,蜂兒,三葉草蜂蜜 Clover 500克,JASONS,133.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000003156,蜂兒,百花蜂蜜 500克,WELLCOME,133.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000003156,蜂兒,百花蜂蜜 500克,JASONS,133.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001959,Beechworth,純蜂蜜 400克,PARKNSHOP,89.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001383,加比蘭奴,澳洲天然蜂蜜 (方便裝) 400克,PARKNSHOP,59.90,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000002545,加比蘭奴,澳洲天然蜂蜜 1公斤,PARKNSHOP,96.90,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001960,囍 (雙喜),百花蜜 300克,WELLCOME,26.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001960,囍 (雙喜),百花蜜 300克,JASONS,26.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001956,愛比素,森林蜂蜜 Forest 500克,PARKNSHOP,75.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000002142,愛比素,高山蜜 Mountain 500克,PARKNSHOP,75.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001972,Glenugie Peak Organics,雨林蜂蜜 Rainforest 400克,PARKNSHOP,98.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001511,蘭絲,槐花蜂蜜 Acacia 375克,WELLCOME,82.60,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001511,蘭絲,槐花蜂蜜 Acacia 375克,PARKNSHOP,82.50,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001511,蘭絲,槐花蜂蜜 Acacia 375克,JASONS,82.60,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000002411,蘭絲,槐花蜂巢蜂蜜 Acacia Honeycomb 500克,PARKNSHOP,159.90,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001374,蘭絲,蜂蜜 Pure Bee 375克,WELLCOME,54.60,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001374,蘭絲,蜂蜜 Pure Bee 375克,PARKNSHOP,54.50,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001374,蘭絲,蜂蜜 Pure Bee 375克,JASONS,54.60,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000002410,蘭絲,蜂皇漿 (in Mountain Flower Honey) 375克,PARKNSHOP,175.90,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001513,蘭絲,槐花蜂蜜 Acacia 方便裝 250克,WELLCOME,61.60,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001513,蘭絲,槐花蜂蜜 Acacia 方便裝 250克,PARKNSHOP,60.80,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001513,蘭絲,槐花蜂蜜 Acacia 方便裝 250克,JASONS,61.60,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001375,蘭絲,野花蜂蜜 Wild Flower 方便裝 250克,WELLCOME,41.30,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001375,蘭絲,野花蜂蜜 Wild Flower 方便裝 250克,PARKNSHOP,40.80,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001375,蘭絲,野花蜂蜜 Wild Flower 方便裝 250克,JASONS,41.30,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001968,法國蜜月,橙樹槐花蜜 Fruity and Floral 250克,WELLCOME,46.50,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001968,法國蜜月,橙樹槐花蜜 Fruity and Floral 250克,JASONS,46.50,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001957,法國蜜月,清怡蜂蜜 Mild & Fresh 方便裝 250克,WELLCOME,46.50,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001957,法國蜜月,清怡蜂蜜 Mild & Fresh 方便裝 250克,PARKNSHOP,43.90,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001957,法國蜜月,清怡蜂蜜 Mild & Fresh 方便裝 250克,JASONS,46.50,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000002697,法國蜜月,經典小熊蜂蜜 250克,WELLCOME,46.80,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000002697,法國蜜月,經典小熊蜂蜜 250克,PARKNSHOP,45.90,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000002697,法國蜜月,經典小熊蜂蜜 250克,JASONS,46.80,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000004067,Meadows,澳州天然蜜糖 400克,WELLCOME,54.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000004067,Meadows,澳州天然蜜糖 400克,JASONS,54.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000003856,Meadows,澳洲天然蜜糖 500克,WELLCOME,70.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000003856,Meadows,澳洲天然蜜糖 500克,JASONS,70.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000004180,Meadows,澳洲天然蜜糖 1 KG,WELLCOME,109.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000004180,Meadows,澳洲天然蜜糖 1 KG,JASONS,109.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001975,純天然,百花蜜 454克,PARKNSHOP,53.90,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000002524,Naturoney,有機蜂蜜 375克,WELLCOME,73.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000002524,Naturoney,有機蜂蜜 375克,PARKNSHOP,87.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000002524,Naturoney,有機蜂蜜 375克,JASONS,73.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000002087,Naturoney,純正加拿大蜂蜜 375克,WELLCOME,63.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000002087,Naturoney,純正加拿大蜂蜜 375克,PARKNSHOP,76.90,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000002087,Naturoney,純正加拿大蜂蜜 375克,JASONS,63.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001561,寶生園 真蜜,槐花蜜 500克,WELLCOME,63.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001561,寶生園 真蜜,槐花蜜 500克,JASONS,63.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000002412,寶生園 真蜜,龍眼花蜜 500克,PARKNSHOP,65.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001612,寶生園 真蜜,龍眼花蜜 1公斤,WELLCOME,106.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001612,寶生園 真蜜,龍眼花蜜 1公斤,PARKNSHOP,106.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001612,寶生園 真蜜,龍眼花蜜 1公斤,JASONS,106.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001562,寶生園 真蜜,百花蜜 500克,WELLCOME,59.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001562,寶生園 真蜜,百花蜜 500克,PARKNSHOP,59.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001562,寶生園 真蜜,百花蜜 500克,JASONS,59.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000002015,寶生園 真蜜,百花蜜 1公斤,PARKNSHOP,100.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001512,寶生園 真蜜,冬蜜 500克,PARKNSHOP,65.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001382,寶生園 真蜜,冬蜜 1公斤,WELLCOME,106.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001382,寶生園 真蜜,冬蜜 1公斤,PARKNSHOP,106.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜂蜜 / 蜜糖,P000001382,寶生園 真蜜,冬蜜 1公斤,JASONS,106.00,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜜糖糖漿,P000001376,巨樹牌,燒烤百花蜜糖漿 255克,WELLCOME,26.90,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜜糖糖漿,P000001376,巨樹牌,燒烤百花蜜糖漿 255克,PARKNSHOP,27.50,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜜糖糖漿,P000001376,巨樹牌,燒烤百花蜜糖漿 255克,JASONS,26.90,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜜糖糖漿,P000001515,巨樹牌,燒烤噴霧百花蜜糖漿 180克,WELLCOME,24.90,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜜糖糖漿,P000001515,巨樹牌,燒烤噴霧百花蜜糖漿 180克,PARKNSHOP,24.20,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,蜜糖糖漿,P000001515,巨樹牌,燒烤噴霧百花蜜糖漿 180克,JASONS,24.90,
麵包蛋糕 / 穀類早餐 / 麵包醬,蜂蜜 / 蜜糖 / 糖漿,糖漿,P000001395,太古,金黃糖漿 360克,PARKNSHOP,19.50,
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000124,維記,鮮牛奶 236毫升,WELLCOME,12.00,$15任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000124,維記,鮮牛奶 236毫升,PARKNSHOP,9.00,買2件慳$1.50
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000124,維記,鮮牛奶 236毫升,JASONS,12.00,$15任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000891,維記,鮮牛奶 946毫升,WELLCOME,27.50,任揀2件或以上即享95折
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000891,維記,鮮牛奶 946毫升,PARKNSHOP,29.50,買2件慳$9.00
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000891,維記,鮮牛奶 946毫升,JASONS,27.50,任揀2件或以上即享95折
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000001615,維記,鮮牛奶 (膠樽裝) 1.5公升,WELLCOME,48.00,任揀2件或以上即享95折
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000001615,維記,鮮牛奶 (膠樽裝) 1.5公升,PARKNSHOP,45.50,
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000001615,維記,鮮牛奶 (膠樽裝) 1.5公升,JASONS,48.00,任揀2件或以上即享95折
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000121,維記,特濃朱古力低脂牛奶飲品 236毫升,WELLCOME,9.00,$15任揀3件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000121,維記,特濃朱古力低脂牛奶飲品 236毫升,PARKNSHOP,6.50,買2件慳$2.00
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000121,維記,特濃朱古力低脂牛奶飲品 236毫升,JASONS,9.00,$15任揀3件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000123,維記,高纖木瓜低脂牛奶飲品 236毫升,WELLCOME,9.50,$15任揀3件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000123,維記,高纖木瓜低脂牛奶飲品 236毫升,PARKNSHOP,6.50,買2件慳$2.00
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000123,維記,高纖木瓜低脂牛奶飲品 236毫升,JASONS,9.50,$15任揀3件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000002531,維記,高鈣脫脂牛奶飲品 236毫升,PARKNSHOP,7.90,買2件慳$3.80
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000122,維記,高鈣低脂牛奶飲品 236毫升,WELLCOME,10.00,$13.5任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000122,維記,高鈣低脂牛奶飲品 236毫升,PARKNSHOP,7.90,買2件慳$3.80
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000122,維記,高鈣低脂牛奶飲品 236毫升,JASONS,10.00,$13.5任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000895,維記,高鈣低脂牛奶飲品 946毫升,WELLCOME,22.90,任揀2件或以上即享95折
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000895,維記,高鈣低脂牛奶飲品 946毫升,PARKNSHOP,24.50,
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000895,維記,高鈣低脂牛奶飲品 946毫升,JASONS,22.90,任揀2件或以上即享95折
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000001616,維記,高鈣低脂牛奶飲品 (膠樽裝) 1.5公升,PARKNSHOP,39.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000001926,明治,4.3特濃牛奶 946毫升,PARKNSHOP,30.00,買2件慳$4.00
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000003564,明治,新鮮牛奶飲品 236毫升,JASONS,10.50,$15.5任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000001927,明治,無脂肪牛奶 946毫升,PARKNSHOP,27.00,買2件慳$4.00
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000167,雀巢牛奶公司,鮮牛奶 236毫升,WELLCOME,10.50,$15.5任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000167,雀巢牛奶公司,鮮牛奶 236毫升,PARKNSHOP,9.00,買3件慳$6.00
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000167,雀巢牛奶公司,鮮牛奶 236毫升,JASONS,10.50,$15.5任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000640,雀巢牛奶公司,鮮牛奶 946毫升,WELLCOME,24.50,任揀2件或以上即享95折
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000640,雀巢牛奶公司,鮮牛奶 946毫升,PARKNSHOP,28.70,買2件慳$7.40
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000640,雀巢牛奶公司,鮮牛奶 946毫升,JASONS,24.50,任揀2件或以上即享95折
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000632,雀巢牛奶公司,高鈣低脂牛奶飲品 236毫升,WELLCOME,9.00,$12任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000632,雀巢牛奶公司,高鈣低脂牛奶飲品 236毫升,JASONS,9.00,$12任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000888,雀巢牛奶公司,高鈣低脂牛奶飲品 946毫升,WELLCOME,22.00,任揀2件或以上即享95折
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000888,雀巢牛奶公司,高鈣低脂牛奶飲品 946毫升,PARKNSHOP,21.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000888,雀巢牛奶公司,高鈣低脂牛奶飲品 946毫升,JASONS,22.00,任揀2件或以上即享95折
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000905,雀巢牛奶公司,脫脂高鈣牛奶飲品 236毫升,WELLCOME,9.00,$12任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000905,雀巢牛奶公司,脫脂高鈣牛奶飲品 236毫升,JASONS,9.00,$12任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000904,雀巢牛奶公司,脫脂高鈣牛奶飲品 946毫升,WELLCOME,22.00,任揀2件或以上即享95折
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000904,雀巢牛奶公司,脫脂高鈣牛奶飲品 946毫升,PARKNSHOP,21.00,
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000904,雀巢牛奶公司,脫脂高鈣牛奶飲品 946毫升,JASONS,22.00,任揀2件或以上即享95折
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000022,十字牌 十字奶,純鮮奶 236毫升,WELLCOME,9.50,$22任揀3件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000022,十字牌 十字奶,純鮮奶 236毫升,PARKNSHOP,9.50,買2件慳$4.00
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000022,十字牌 十字奶,純鮮奶 236毫升,JASONS,9.50,$22任揀3件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000886,十字牌 十字奶,純鮮奶 946毫升,WELLCOME,26.00,任揀2件或以上即享95折
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000886,十字牌 十字奶,純鮮奶 946毫升,PARKNSHOP,26.50,
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000886,十字牌 十字奶,純鮮奶 946毫升,JASONS,26.00,任揀2件或以上即享95折
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000899,十字牌 十字奶,高鈣低脂牛奶飲品 236毫升,WELLCOME,8.50,$12任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000899,十字牌 十字奶,高鈣低脂牛奶飲品 236毫升,PARKNSHOP,7.50,買2件慳$3.10
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000899,十字牌 十字奶,高鈣低脂牛奶飲品 236毫升,JASONS,8.50,$12任揀2件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000896,十字牌 十字奶,高鈣低脂牛奶飲品 946毫升,WELLCOME,22.00,任揀2件或以上即享95折
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000896,十字牌 十字奶,高鈣低脂牛奶飲品 946毫升,PARKNSHOP,22.90,
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000896,十字牌 十字奶,高鈣低脂牛奶飲品 946毫升,JASONS,22.00,任揀2件或以上即享95折
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000913,維他,朱古力牛奶飲品 236毫升,WELLCOME,8.50,$21任揀4件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000913,維他,朱古力牛奶飲品 236毫升,JASONS,8.50,$21任揀4件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000130,維他,高鈣低脂牛奶飲品 236毫升,WELLCOME,9.00,$21任揀4件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000130,維他,高鈣低脂牛奶飲品 236毫升,PARKNSHOP,7.90,買4件慳$10.60
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000130,維他,高鈣低脂牛奶飲品 236毫升,JASONS,9.00,$21任揀4件
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000900,維他,高鈣低脂牛奶飲品 946毫升,WELLCOME,22.00,任揀2件或以上即享95折
奶類及乳製品 / 大豆製品 / 蛋類,牛奶 / 牛奶飲品,低溫冷藏鮮奶/牛奶飲品,P000000900,維他,高鈣低脂牛奶飲品 946毫升,PARKNSHOP,24.30,買2件慳$6.60
